epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,1528.36,0.52038,0.18791,0.09087,0.32695,0.99079,0.98414,1,0.99489,0.72286,0.98414,1,0.99489,0.98975,0.95205,0.0839,0.00845,0.3701,1.49294,0.00018335,0.00018335,0.00018335
369,1532.03,0.52305,0.21027,0.11262,0.32366,1.01418,0.98106,1,0.99467,0.7238,0.98106,1,0.99467,0.9883,0.96687,0.08386,0.00935,0.37669,1.49398,0.0001784,0.0001784,0.0001784
370,1535.71,0.51441,0.26182,0.09658,0.32713,1.00114,0.96609,1,0.99412,0.71806,0.96609,1,0.99412,0.98762,0.98439,0.08237,0.00885,0.38461,1.50252,0.00017345,0.00017345,0.00017345
371,1539.42,0.4896,0.24752,0.10444,0.31035,0.98654,0.96621,1,0.99401,0.72335,0.96621,1,0.99401,0.98873,0.95777,0.0811,0.00791,0.38315,1.50565,0.0001685,0.0001685,0.0001685
372,1543.14,0.48458,0.2224,0.09152,0.29225,0.99037,0.96613,1,0.99401,0.71772,0.96613,1,0.99401,0.98884,0.95011,0.08451,0.00722,0.3873,1.4989,0.00016355,0.00016355,0.00016355
373,1546.82,0.51234,0.18205,0.0926,0.31059,1.00873,0.96632,1,0.99423,0.72067,0.96632,1,0.99423,0.98911,0.9464,0.0879,0.00725,0.38792,1.49538,0.0001586,0.0001586,0.0001586
374,1550.49,0.51334,0.29893,0.11178,0.32424,1.00693,0.96661,1,0.99446,0.72192,0.96661,1,0.99446,0.98937,0.95223,0.08685,0.00726,0.38658,1.48615,0.00015365,0.00015365,0.00015365
375,1554.17,0.51561,0.1953,0.105,0.32283,1.02198,0.9782,0.99709,0.99467,0.72789,0.9782,0.99709,0.99467,0.98963,0.95954,0.08361,0.0073,0.38055,1.48999,0.0001487,0.0001487,0.0001487
376,1557.84,0.4938,0.19579,0.11016,0.31704,0.98568,0.97667,1,0.99467,0.72235,0.97667,1,0.99467,0.98966,0.96157,0.08148,0.00724,0.37812,1.48495,0.00014375,0.00014375,0.00014375
377,1562.37,0.50849,0.1966,0.10429,0.31791,0.98984,0.97489,1,0.99435,0.72266,0.97489,1,0.99435,0.98933,0.95546,0.08301,0.00736,0.38138,1.47978,0.0001388,0.0001388,0.0001388
378,1566.21,0.49793,0.22433,0.10927,0.31802,0.98605,0.97405,1,0.99435,0.72172,0.97405,1,0.99435,0.98938,0.9452,0.08747,0.00762,0.37884,1.49129,0.00013385,0.00013385,0.00013385
379,1569.91,0.4665,0.2059,0.08843,0.30571,0.97789,0.97403,1,0.99457,0.72998,0.97403,1,0.99457,0.98516,0.95249,0.09006,0.00757,0.38247,1.48595,0.0001289,0.0001289,0.0001289
380,1573.6,0.48812,0.22409,0.09624,0.30411,0.99053,0.97508,1,0.99457,0.72409,0.97508,1,0.99457,0.98639,0.96229,0.08938,0.00667,0.38281,1.49343,0.00012395,0.00012395,0.00012395
381,1577.33,0.48626,0.17115,0.09864,0.30953,0.99392,0.97021,1,0.99434,0.72451,0.97021,1,0.99434,0.98544,0.95904,0.08912,0.00593,0.38053,1.49704,0.000119,0.000119,0.000119
382,1581.01,0.47672,0.16786,0.11049,0.29745,0.98228,0.97104,1,0.99434,0.72973,0.97104,1,0.99434,0.98545,0.96087,0.08981,0.00602,0.37596,1.48964,0.00011405,0.00011405,0.00011405
383,1584.69,0.49057,0.17822,0.09321,0.30462,0.98594,0.9675,1,0.99423,0.72465,0.9675,1,0.99423,0.98534,0.96462,0.09274,0.00638,0.37668,1.48886,0.0001091,0.0001091,0.0001091
384,1588.39,0.47374,0.20243,0.09723,0.29756,0.98777,0.96658,1,0.99412,0.72033,0.96658,1,0.99412,0.98396,0.95924,0.09053,0.00616,0.38008,1.49736,0.00010415,0.00010415,0.00010415
385,1592.09,0.48149,0.26018,0.09913,0.30931,0.99158,0.96594,1,0.99378,0.71766,0.96594,1,0.99378,0.9857,0.9587,0.08801,0.00651,0.38151,1.49787,9.92e-05,9.92e-05,9.92e-05
386,1595.77,0.49092,0.19786,0.09786,0.30382,1.00353,0.96587,1,0.99378,0.72261,0.96587,1,0.99378,0.98785,0.96192,0.09002,0.0064,0.38115,1.49129,9.425e-05,9.425e-05,9.425e-05
387,1599.47,0.47275,0.17317,0.09902,0.29717,0.96852,0.96671,1,0.99389,0.72229,0.96671,1,0.99389,0.98546,0.95798,0.09339,0.00647,0.3779,1.49207,8.93e-05,8.93e-05,8.93e-05
388,1603.18,0.49098,0.17599,0.10931,0.30878,0.98971,0.96679,1,0.99389,0.722,0.96679,1,0.99389,0.98538,0.94637,0.09161,0.00686,0.37565,1.4964,8.435e-05,8.435e-05,8.435e-05
389,1606.87,0.49828,0.26328,0.11806,0.30331,0.98585,0.96738,1,0.99389,0.72603,0.96738,1,0.99389,0.98545,0.94369,0.08848,0.00689,0.37563,1.49604,7.94e-05,7.94e-05,7.94e-05
390,1610.57,0.47424,0.15866,0.10066,0.31181,0.9739,0.97295,1,0.994,0.7268,0.97295,1,0.994,0.98657,0.94707,0.08704,0.00764,0.37502,1.48427,7.445e-05,7.445e-05,7.445e-05
391,1641.39,0.39303,0.09736,0.04384,0.23294,0.94527,0.9714,1,0.99367,0.73054,0.9714,1,0.99367,0.98613,0.96055,0.082,0.01019,0.37911,1.48688,6.95e-05,6.95e-05,6.95e-05
392,1646.07,0.38514,0.09158,0.03732,0.23454,0.93847,0.96721,1,0.993,0.72212,0.96721,1,0.993,0.98503,0.97512,0.08737,0.0115,0.38683,1.49824,6.455e-05,6.455e-05,6.455e-05
393,1649.81,0.37784,0.08359,0.03673,0.22162,0.93592,0.9657,1,0.99248,0.72292,0.9657,1,0.99248,0.98455,0.95986,0.08473,0.00985,0.3851,1.50535,5.96e-05,5.96e-05,5.96e-05
394,1653.44,0.38492,0.10179,0.05053,0.23579,0.92995,0.96744,1,0.99221,0.71839,0.96744,1,0.99221,0.98277,0.94854,0.0866,0.00988,0.38446,1.51469,5.465e-05,5.465e-05,5.465e-05
395,1657.39,0.36518,0.08884,0.03883,0.21598,0.90856,0.96714,1,0.99162,0.71722,0.96714,1,0.99162,0.98221,0.94989,0.09345,0.01169,0.38854,1.52338,4.97e-05,4.97e-05,4.97e-05
396,1661.25,0.3558,0.08263,0.05056,0.22213,0.91972,0.96667,1,0.99161,0.72002,0.96667,1,0.99161,0.98076,0.94946,0.08537,0.01135,0.38864,1.52308,4.475e-05,4.475e-05,4.475e-05
397,1664.9,0.36985,0.0901,0.03122,0.22005,0.92572,0.96647,1,0.99161,0.71954,0.96647,1,0.99161,0.98087,0.94522,0.08488,0.0113,0.38281,1.52207,3.98e-05,3.98e-05,3.98e-05
398,1668.54,0.36253,0.07985,0.03364,0.21463,0.9276,0.96613,1,0.9923,0.72174,0.96613,1,0.9923,0.98164,0.94543,0.08427,0.01136,0.38122,1.51231,3.485e-05,3.485e-05,3.485e-05
399,1672.32,0.37108,0.07915,0.03883,0.22199,0.93725,0.96626,1,0.99264,0.72165,0.96626,1,0.99264,0.98186,0.94653,0.08255,0.01077,0.38267,1.50432,2.99e-05,2.99e-05,2.99e-05
400,1675.99,0.3459,0.07745,0.02908,0.21211,0.90848,0.96632,1,0.99278,0.7248,0.96632,1,0.99278,0.98195,0.94516,0.08187,0.01089,0.38392,1.50413,2.495e-05,2.495e-05,2.495e-05
